row_id,hts8,api_hts_number,api_rate_source,api_formula_used,status,http_status,api_message,expected_2025_base_duty,api_2026_base_duty,delta,abs_delta,pct_delta,quantity1_code,quantity2_code,mfn_text_rate,begin_effect_date,end_effective_date
24ebfb55-e6f6-49c3-afdc-e63393f06081,52103920,5210.39.20,general,value * 0.1,match,201,,10,10,0,0,0,M2,KG,10%,2020-06-30,2050-12-30
dfce8361-5937-4a04-9d00-00f5e4c56e59,52103940,5210.39.40,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,M2,KG,8.8%,2020-06-30,2050-12-30
29139aa9-71ee-46b0-8808-a0536571dda9,52103960,5210.39.60,general,value * 0.122,match,201,,12.2,12.2,0,0,0,M2,KG,12.2%,2020-06-30,2050-12-30
7543656d-70a7-4c17-80d4-8f0856803300,52103980,5210.39.80,general,value * 0.124,match,201,,12.4,12.4,0,0,0,M2,KG,12.4%,2020-06-30,2050-12-30
ec45f2af-5ab8-4697-b6e5-4f8380be4874,52104140,5210.41.40.00,general,value * 0.1,match,201,,10,10,0,0,0,M2,KG,10%,2020-06-30,2050-12-30
3ca254e9-7b1a-4845-86fa-449a32eda794,52104160,5210.41.60.00,general,value * 0.122,match,201,,12.2,12.2,0,0,0,M2,KG,12.2%,2020-06-30,2050-12-30
443b19d3-fba5-42c9-8bf3-022f6be553cc,52104180,5210.41.80.00,general,value * 0.155,match,201,,15.5,15.5,0,0,0,M2,KG,15.5%,2020-06-30,2050-12-30
2f6db8af-ee32-42df-a5eb-af5c5afabd35,52104910,5210.49.10.00,general,value * 0.1,match,201,,10,10,0,0,0,M2,KG,10%,2020-06-30,2050-12-30
bfe15288-64e3-48be-a290-19cbd7de9d4d,52104920,5210.49.20.00,general,value * 0.1,match,201,,10,10,0,0,0,M2,KG,10%,2020-06-30,2050-12-30
8b1fc9a3-58a3-4dc1-b49c-cd4afda806ca,52104940,5210.49.40,general,value * 0.1,match,201,,10,10,0,0,0,M2,KG,10%,2020-06-30,2050-12-30
20ad1750-cafe-428e-bd04-1116ad68154a,52104960,5210.49.60,general,value * 0.10400000000000001,match,201,,10.4,10.4,0,0,0,M2,KG,10.4%,2020-06-30,2050-12-30
4c181e0a-5525-4b96-81ef-f834ba555dcf,52104980,5210.49.80,general,value * 0.155,match,201,,15.5,15.5,0,0,0,M2,KG,15.5%,2020-06-30,2050-12-30
28ef548b-a866-41ba-8e30-2f4959ed9a81,52105140,5210.51.40,general,value * 0.1,match,201,,10,10,0,0,0,M2,KG,10%,2020-06-30,2050-12-30
4c10ae9a-061e-4c81-bc0a-9843724384ba,52105160,5210.51.60,general,value * 0.122,match,201,,12.2,12.2,0,0,0,M2,KG,12.2%,2020-06-30,2050-12-30
94717b09-8d43-4eeb-b5b6-95c20924efc6,52105180,5210.51.80,general,value * 0.155,match,201,,15.5,15.5,0,0,0,M2,KG,15.5%,2020-06-30,2050-12-30
2f136ffc-7c53-4563-9440-61f511285050,52105910,5210.59.10.00,general,value * 0.1,match,201,,10,10,0,0,0,M2,KG,10%,2020-06-30,2050-12-30
eb108894-d4ff-4a30-99bc-6d8ac6dfbce2,52105920,5210.59.20,general,value * 0.1,match,201,,10,10,0,0,0,M2,KG,10%,2020-06-30,2050-12-30
3bf86d2f-3333-4a78-b045-5100f6f397d1,52105940,5210.59.40,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,M2,KG,8.8%,2020-06-30,2050-12-30
7d362aeb-4f8e-4819-8676-6094ecb60dab,52105960,5210.59.60,general,value * 0.10400000000000001,match,201,,10.4,10.4,0,0,0,M2,KG,10.4%,2020-06-30,2050-12-30
f44beabb-94b0-4d3f-9b3e-eb40884d3135,52105980,5210.59.80,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
3fb3800f-e665-49ed-902b-cc3f1b7bac68,52111100,5211.11.00,general,value * 0.077,match,201,,7.7,7.7,0,0,0,M2,KG,7.7%,2020-06-30,2050-12-30
aa4d97eb-de72-4057-adef-903d631a1382,52111200,5211.12.00,general,value * 0.077,match,201,,7.7,7.7,0,0,0,M2,KG,7.7%,2020-06-30,2050-12-30
93cccf12-f431-4109-9ed8-c92e655564f5,52111900,5211.19.00,general,value * 0.077,match,201,,7.7,7.7,0,0,0,M2,KG,7.7%,2020-06-30,2050-12-30
e86aa58e-76f7-4fe3-8a17-bc9be7d0d3e3,52112021,5211.20.21,general,value * 0.084,match,201,,8.4,8.4,0,0,0,M2,KG,8.4%,2020-06-30,2050-12-30
f14f39a0-b48d-4932-b125-fa44f4a48c8e,52112022,5211.20.22,general,value * 0.084,match,201,,8.4,8.4,0,0,0,M2,KG,8.4%,2020-06-30,2050-12-30
a3ea719e-9b75-47e7-b5bc-70a2de405e56,52112029,5211.20.29,general,value * 0.084,match,201,,8.4,8.4,0,0,0,M2,KG,8.4%,2020-06-30,2050-12-30
7cea7a4a-d1d7-4573-bba9-b9b170006308,52113100,5211.31.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
af8debf7-fa99-4b03-8cfe-e12044117434,52113200,5211.32.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
d086841f-f92b-4993-91d7-cb766fd204c5,52113900,5211.39.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
050cf5f8-e091-4372-873b-a9321e950226,52114100,5211.41.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
0d5aba5a-1567-4022-83cd-990cc505a85d,52114200,5211.42.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
bce5a171-d0ce-400a-922f-bcc8ffd93d0e,52114300,5211.43.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
b2d23f45-6596-417e-9574-64d08e7c0be4,52114900,5211.49.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
e3f32053-d235-413b-9f69-d000801055d9,52115100,5211.51.00,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
7bd8203a-6bf2-4b86-a0f8-3d6f30b0b2fa,52115200,5211.52.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
aec2ed13-6280-460a-9b43-d71d2dc14899,52115900,5211.59.00,general,value * 0.081,match,201,,8.1,8.1,0,0,0,M2,KG,8.1%,2020-06-30,2050-12-30
a74701c0-1821-4ed1-9550-f4d02802aefe,52121110,5212.11.10,general,value * 0.165,match,201,,16.5,16.5,0,0,0,M2,KG,16.5%,2020-06-30,2050-12-30
4c7824b2-6724-46cb-9086-0bbd1e29a197,52121160,5212.11.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
4de138ea-c9d9-4e62-a70b-7b0f692b981b,52121210,5212.12.10,general,value * 0.165,match,201,,16.5,16.5,0,0,0,M2,KG,16.5%,2020-06-30,2050-12-30
f4bac779-8d74-415f-9c1a-de1fd0f6d6ae,52121260,5212.12.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
a5364940-906f-410d-a278-fbca5aad9ff7,52121310,5212.13.10,general,value * 0.165,match,201,,16.5,16.5,0,0,0,M2,KG,16.5%,2020-06-30,2050-12-30
366bd959-0697-4ee1-b417-5238abb35324,52121360,5212.13.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
21b51d23-68da-4704-a1ac-e159b6327701,52121410,5212.14.10,general,value * 0.165,match,201,,16.5,16.5,0,0,0,M2,KG,16.5%,2020-06-30,2050-12-30
e0f450d7-c5e3-4090-bc94-948b1b2535d2,52121460,5212.14.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
21ae24a6-4b33-4cef-8e59-9a563ca4b747,52121510,5212.15.10,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
0bcc0855-d38f-48c1-ad62-2d699161bc26,52121560,5212.15.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
427adbab-81ea-40fe-8b4e-f96430d8858e,52122110,5212.21.10,general,value * 0.165,match,201,,16.5,16.5,0,0,0,M2,KG,16.5%,2020-06-30,2050-12-30
bb383202-8155-4f9a-b9a0-70d0feb74875,52122160,5212.21.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
0ce5444d-f9e9-47d2-81d6-7ea2c0428129,52122210,5212.22.10,general,value * 0.165,match,201,,16.5,16.5,0,0,0,M2,KG,16.5%,2020-06-30,2050-12-30
653cac81-a05a-44db-9e8c-5205197f96bc,52122260,5212.22.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
90f7b972-b2c1-4d22-9608-94e0f39c29dd,52122310,5212.23.10,general,value * 0.165,match,201,,16.5,16.5,0,0,0,M2,KG,16.5%,2020-06-30,2050-12-30
e522b615-1929-488f-89db-c055002f6a8c,52122360,5212.23.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
9da625c6-0e10-44e7-88ce-f66ec197f85f,52122410,5212.24.10,general,value * 0.165,match,201,,16.5,16.5,0,0,0,M2,KG,16.5%,2020-06-30,2050-12-30
691081b0-c7f3-415c-b6a6-c1acf78aef94,52122460,5212.24.60,general,value * 0.078,match,201,,7.8,7.8,0,0,0,M2,KG,7.8%,2020-06-30,2050-12-30
16dd41ee-04a5-46f1-98e3-cd1a9f64b825,52122510,5212.25.10,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
4f4a0375-5c41-4d71-9d8a-af05adbd9156,52122560,5212.25.60,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
67870858-24ee-4b80-8d94-5551038dd022,53011000,5301.10.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
ca1527c3-188b-49c5-bcdf-21295bbedd08,53012100,5301.21.00.00,general,weight * 0.002,match,201,,0,0,0,0,0,KG,,0.2 cents/kg,2020-06-30,2050-12-30
a42af601-d256-4333-bb5b-52f39c802fea,53012900,5301.29.00.00,general,value * 0.038,match,201,,3.8,3.8,0,0,0,KG,,3.8%,2020-06-30,2050-12-30
eeae1306-31a3-4259-ab67-5b2739d5e9eb,53013000,5301.30.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
ef9b39ce-87bd-4631-9b8f-3aff5a0d9908,53021000,5302.10.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
e8c01c3d-bc77-458c-932d-d684b5fff666,53029000,5302.90.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
603310bf-3638-45ae-8bec-14f181668a03,53031000,5303.10.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
b55e3fe8-e37c-456b-8792-f60583a5f682,53039000,5303.90.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
c1e49979-85cd-4a89-ae6f-bd4983fc36c9,53050000,5305.00.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2006-12-31,2050-12-30
3ccd926d-46ee-451b-b9e9-ecb52b47e968,53061000,5306.10.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2003-12-31,2050-12-30
63e972fc-9a2f-4e26-b196-51da94473b82,53062000,5306.20.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2003-12-31,2050-12-30
b63fb072-b4ab-4397-9afe-22208c16e299,53071000,5307.10.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2003-12-31,2050-12-30
121b97e1-573d-48ec-b0f2-dc8ec6b62479,53072000,5307.20.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2003-12-31,2050-12-30
dceb9a18-9dce-4edf-bda7-b08edba39166,53081000,5308.10.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
1e1e96ad-2999-4f18-8f6f-79934989926c,53082000,5308.20.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2003-12-31,2050-12-30
5c2c2f8e-428a-4fdf-b2bc-15f97b8825e6,53089010,5308.90.10.00,general,value * 0.027000000000000003,match,201,,2.7,2.7,0,0,0,KG,,2.7%,2020-06-30,2050-12-30
a9cd07b9-94e7-41a3-996c-0b9edf64a698,53089090,5308.90.90.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2003-12-31,2050-12-30
2d14f068-a143-4b63-af8f-0144100b63e9,53091100,5309.11.00,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
3486bf3e-b4d9-45af-81fd-d4743c3f1cc9,53091900,5309.19.00,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
911c8273-82fe-4bbc-99ac-7b6ee1b020be,53092120,5309.21.20.00,general,value * 0.145,match,201,,14.5,14.5,0,0,0,M2,KG,14.5%,2020-06-30,2050-12-30
804411c5-a489-4db4-9cb0-483ba4f68e33,53092130,5309.21.30,general,value * 0.069,match,201,,6.9,6.9,0,0,0,M2,KG,6.9%,2020-06-30,2050-12-30
806af8a5-7166-430b-9a58-37d895fa014a,53092140,5309.21.40,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
93e43c43-ce79-4a3c-ad26-a74e0db799e9,53092920,5309.29.20.00,general,value * 0.145,match,201,,14.5,14.5,0,0,0,M2,KG,14.5%,2020-06-30,2050-12-30
5595220d-ffb5-4119-84cd-e82ea7bc1654,53092930,5309.29.30,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
8e597560-d381-4687-a1cc-c59e4b8d2daf,53092940,5309.29.40,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
ccce6fc4-5a11-4db0-9c00-b79767b999b9,53101000,5310.10.00,general,0,match,201,,0,0,0,0,0,M2,KG,Free,1988-12-31,2050-12-30
7dacb249-964c-4605-8b27-77d503a7a812,53109000,5310.90.00.00,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
3975c252-bf2f-4271-87b6-fa87ea70601e,53110020,5311.00.20.00,general,value * 0.145,match,201,,14.5,14.5,0,0,0,M2,KG,14.5%,2020-06-30,2050-12-30
397fbebf-7c54-43dd-9a36-642c6508b41e,53110030,5311.00.30,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
2d9afddc-e95c-48cc-8ac5-93f732f0b513,53110040,5311.00.40,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
bd89a9b6-56bd-45ce-8988-f83ef4b59280,53110060,5311.00.60.00,general,value * 0.027000000000000003,match,201,,2.7,2.7,0,0,0,KG,,2.7%,2020-06-30,2050-12-30
ff908563-a4d6-42c9-bb28-0083864b41ac,54011000,5401.10.00.00,general,value * 0.114,match,201,,11.4,11.4,0,0,0,KG,,11.4%,2020-12-31,2050-12-30
56f7feaa-fa02-451d-849e-22cb76481d47,54012000,5401.20.00.00,general,value * 0.114,match,201,,11.4,11.4,0,0,0,KG,,11.4%,2020-06-30,2050-12-30
001dee86-1fa0-4c12-bd1d-1a1fc55083bf,54021130,5402.11.30,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-06-30,2050-12-30
1b3362d9-4165-4f74-9983-744ca024fcc2,54021160,5402.11.60.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
a00d9732-2d0a-440c-9880-cd75d50a83c1,54021930,5402.19.30,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-06-30,2050-12-30
68d301a3-aba6-4377-bdff-7761d2a0d3d7,54021960,5402.19.60.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
1bc9e44a-b39d-472d-b7ae-938e63df49c8,54022030,5402.20.30,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-12-31,2050-12-30
7bd5a0e7-2067-4464-bf44-0cf37b93b606,54022060,5402.20.60.00,general,value * 0.075,match,201,,7.5,7.5,0,0,0,KG,,7.5%,2020-12-31,2050-12-30
2c77cdaf-1e57-440b-9bfe-f8a601972aea,54023130,5402.31.30.00,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-06-30,2050-12-30
8832d3cb-90b0-4745-ab12-65925a0fd8b1,54023160,5402.31.60.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
35162562-51c9-4bee-b01e-9b6537248a3b,54023230,5402.32.30.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-12-31,2050-12-30
491155bb-46a4-4205-82ed-5623ba794804,54023260,5402.32.60.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-12-31,2050-12-30
5efe7556-cdef-498c-9b9e-719400bf28ad,54023330,5402.33.30.00,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-12-31,2050-12-30
9574607d-1965-4098-9e3a-d64856f04a0c,54023360,5402.33.60.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-12-31,2050-12-30
65554720-a921-48a4-af19-567623c9e209,54023430,5402.34.30.00,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-06-30,2050-12-30
4400648d-06ac-4246-8b66-f85ebd60a766,54023460,5402.34.60.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
bce9fd98-e286-4d6d-8f5c-e2472561fb31,54023931,5402.39.31,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-06-30,2050-12-30
ba833428-1963-490d-8969-ac2eb395b10e,54023961,5402.39.61,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
6eaf2330-45af-4d3f-bb21-b061d1c06e34,54024400,5402.44.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
36df3294-bec5-440a-ae84-640a1a7df332,54024510,5402.45.10.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2006-12-31,2050-12-30
a6c260af-5957-4fff-9f6b-b7389b2733ba,54024590,5402.45.90,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
838b63f9-5f44-4b01-a758-22869fefe234,54024600,5402.46.00.00,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-12-31,2050-12-30
2a49a5e9-3e79-4839-bb88-d50af9b52010,54024710,5402.47.10,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-12-31,2050-12-30
bd827a52-c18c-445a-9def-1c1131a96c83,54024790,5402.47.90,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-12-31,2050-12-30
874b5777-e124-436e-8876-7681f27ceac3,54024800,5402.48.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
a53945d0-8fc0-470f-95b3-bcca29fe9e26,54024911,5402.49.11.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2006-12-31,2050-12-30
85a33ce3-ef85-4b5f-a6a8-808760d0a3aa,54024991,5402.49.91,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
658b283b-2ef8-44de-a281-84b62cd170d5,54025100,5402.51.00.00,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-06-30,2050-12-30
c10c9cea-fecc-4146-aecc-91474a4febc8,54025210,5402.52.10.00,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-12-31,2050-12-30
4f01e47a-55e1-49ae-b4d8-db9a68fcc832,54025290,5402.52.90.00,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-12-31,2050-12-30
2c7912f1-d4bc-4621-8a43-d1f48b073729,54025300,5402.53.00.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
952abeb4-f9a0-4abb-89c2-124264b382d9,54025901,5402.59.01.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
6e29a1fb-a05a-4704-87ff-ff019ba6be78,54026100,5402.61.00.00,general,value * 0.075,match,201,,7.5,7.5,0,0,0,KG,,7.5%,2020-06-30,2050-12-30
a8e8e2f7-eaaa-4a96-9850-32320e2e17bc,54026200,5402.62.00.00,general,value * 0.075,match,201,,7.5,7.5,0,0,0,KG,,7.5%,2020-12-31,2050-12-30
280ffc87-14c1-4564-9345-b1fbcd5286f1,54026300,5402.63.00.00,general,value * 0.075,match,201,,7.5,7.5,0,0,0,KG,,7.5%,2020-06-30,2050-12-30
85683b15-96a3-47b3-9f68-0ebffde62c8e,54026901,5402.69.01.00,general,value * 0.075,match,201,,7.5,7.5,0,0,0,KG,,7.5%,2020-06-30,2050-12-30
8a5cc201-4c39-4b78-ba2d-70a952b99e96,54031030,5403.10.30,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
11caa960-24c8-49f8-a50e-67e734f3be63,54031060,5403.10.60.00,general,value * 0.091,match,201,,9.1,9.1,0,0,0,KG,,9.1%,2020-06-30,2050-12-30
bbdd701e-5bae-4074-b7ee-cd1ca8d2b580,54033100,5403.31.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
fe8a983e-84f7-4b38-985d-cf690e49c21a,54033200,5403.32.00.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
1f0464a1-e9d1-4c9c-9426-06a5c7412f62,54033300,5403.33.00,general,value * 0.08800000000000001,match,201,,8.8,8.8,0,0,0,KG,,8.8%,2020-06-30,2050-12-30
12bfe119-657f-419c-951c-562068fb768e,54033910,5403.39.10.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
ac077e89-2f4f-4acf-9354-d76d46efb66f,54033990,5403.39.90,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
cf5b9fa6-2a57-4b66-8128-8ad0904a4248,54034100,5403.41.00.00,general,value * 0.091,match,201,,9.1,9.1,0,0,0,KG,,9.1%,2020-06-30,2050-12-30
e1377d17-694f-4c4f-91f8-518be025e5dc,54034200,5403.42.00.00,general,value * 0.08,match,201,,8,8,0,0,0,KG,,8%,2020-06-30,2050-12-30
f454a345-49dc-480f-af27-baf71f766eec,54034910,5403.49.10.00,general,value * 0.091,match,201,,9.1,9.1,0,0,0,KG,,9.1%,2020-06-30,2050-12-30
96407b67-48b2-4d9a-a556-63db503c0a8a,54034990,5403.49.90.00,general,value * 0.075,match,201,,7.5,7.5,0,0,0,KG,,7.5%,2020-06-30,2050-12-30
ab0f5448-acf4-4ec4-96a8-2c4536392212,54041100,5404.11.00.00,general,value * 0.069,match,201,,6.9,6.9,0,0,0,KG,,6.9%,2020-06-30,2050-12-30
ece22837-2603-4d35-a7d4-67e0b7674bfb,54041210,5404.12.10.00,general,value * 0.069,match,201,,6.9,6.9,0,0,0,KG,,6.9%,2020-06-30,2050-12-30
7883198f-4bb5-4120-aa9f-2685b7bbf599,54041290,5404.12.90.00,general,value * 0.069,match,201,,6.9,6.9,0,0,0,KG,,6.9%,2020-06-30,2050-12-30
37bb3d98-98a8-4d5a-95fd-cf783084459a,54041910,5404.19.10.00,general,value * 0.027000000000000003,match,201,,2.7,2.7,0,0,0,KG,,2.7%,2020-06-30,2050-12-30
d2b4c87b-ebb1-424f-b911-34376c0af7c7,54041980,5404.19.80,general,value * 0.069,match,201,,6.9,6.9,0,0,0,KG,,6.9%,2020-06-30,2050-12-30
ec6d7200-d3e2-4734-91e7-d1eea83bfa94,54049000,5404.90.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2003-12-31,2050-12-30
c0d467cf-cb65-499c-86b7-1b162fe569f1,54050030,5405.00.30.00,general,value * 0.069,match,201,,6.9,6.9,0,0,0,KG,,6.9%,2020-06-30,2050-12-30
0bb042d4-4e4c-4c92-9af3-a8d6015e1226,54050060,5405.00.60.00,general,value * 0.057999999999999996,match,201,,5.8,5.8,0,0,0,KG,,5.8%,2020-06-30,2050-12-30
6a3f8036-a836-4e65-ac59-8250e354bb50,54060010,5406.00.10,general,value * 0.075,match,201,,7.5,7.5,0,0,0,KG,,7.5%,2020-12-31,2050-12-30
1ae16694-2dcc-463f-b0cf-eb30ef08fe42,54060020,5406.00.20.00,general,value * 0.075,match,201,,7.5,7.5,0,0,0,KG,,7.5%,2020-06-30,2050-12-30
9c693d58-4f85-454b-a477-ffa743c69b33,54071000,5407.10.00,general,value * 0.136,match,201,,13.6,13.6,0,0,0,M2,KG,13.6%,2020-12-31,2050-12-30
8cafe89d-2e4c-47b2-a053-eda73f21cee8,54072000,5407.20.00.00,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
ad0a23b8-45b0-4a2c-9cc0-a9533b6f3efc,54073010,5407.30.10.00,general,0,match,201,,0,0,0,0,0,M2,KG,Free,2003-12-31,2050-12-30
da2d0c83-eaad-479a-8890-591cb815454f,54073090,5407.30.90.00,general,value * 0.08,match,201,,8,8,0,0,0,M2,KG,8%,2020-06-30,2050-12-30
1c9383b7-4f23-43bd-832a-4f7bc84b9633,54074100,5407.41.00,general,value * 0.136,match,201,,13.6,13.6,0,0,0,M2,KG,13.6%,2020-12-31,2050-12-30
33df9220-de2b-4f81-b340-3c810ce3fd11,54074200,5407.42.00,general,value * 0.149,match,201,,14.9,14.9,0,0,0,M2,KG,14.9%,2020-12-31,2050-12-30
ada0968e-4b97-49c7-a7a0-2f11f022dce5,54074310,5407.43.10.00,general,value * 0.113 + weight * 0.122,match,201,,11.42,11.42,0,0,0,M2,KG,12.2 cents/kg + 11.3%,2020-06-30,2050-12-30
5da8af0b-710c-4c51-8282-fd152dac6e09,54074320,5407.43.20,general,value * 0.085,match,201,,8.5,8.5,0,0,0,M2,KG,8.5%,2020-06-30,2050-12-30
23799edc-f0b8-44f7-9f4f-ec8e8185b5c2,54074400,5407.44.00,general,value * 0.12,match,201,,12,12,0,0,0,M2,KG,12%,2020-06-30,2050-12-30
25a6d2ab-ee8a-4ac6-bfcc-631d5b218c6f,54075100,5407.51.00,general,value * 0.149,match,201,,14.9,14.9,0,0,0,M2,KG,14.9%,2020-12-31,2050-12-30
ef9ad5ae-3a72-42bc-9d2c-72284a9efbfb,54075205,5407.52.05.00,general,value * 0.17600000000000002 + weight * 0.18899999999999997,match,201,,17.79,17.79,0,0,0,M2,KG,18.9 cents/kg + 17.6%,2020-06-30,2050-12-30
00358f89-7029-40b1-9f87-cc2090a6eec2,54075220,5407.52.20,general,value * 0.149,match,201,,14.9,14.9,0,0,0,M2,KG,14.9%,2020-12-31,2050-12-30
01891e77-a506-4601-857d-aed94d889124,54075310,5407.53.10.00,general,value * 0.174 + weight * 0.188,match,201,,17.59,17.59,0,0,0,M2,KG,18.8 cents/kg + 17.4%,2020-06-30,2050-12-30
